track_name,artist_name,album_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity,release_year
Cinco Minutos,Gloria Trevi,Una Rosa Blu,44LkNS92E9gVfS3KCCgk5R,0.716,0.945,6,-3.894,1,0.0527,0.215,0.0,0.1,0.853,131.973,audio_features,44LkNS92E9gVfS3KCCgk5R,spotify:track:44LkNS92E9gVfS3KCCgk5R,https://api.spotify.com/v1/tracks/44LkNS92E9gVfS3KCCgk5R,https://api.spotify.com/v1/audio-analysis/44LkNS92E9gVfS3KCCgk5R,207800,4,65,2007
Me Siento Tan Sola,Gloria Trevi,Me Siento Tan Sola,3h2XWByAhTuWGLAzyyjWo2,0.594,0.144,7,-13.378,1,0.061,0.634,2.25e-05,0.329,0.41,107.463,audio_features,3h2XWByAhTuWGLAzyyjWo2,spotify:track:3h2XWByAhTuWGLAzyyjWo2,https://api.spotify.com/v1/tracks/3h2XWByAhTuWGLAzyyjWo2,https://api.spotify.com/v1/audio-analysis/3h2XWByAhTuWGLAzyyjWo2,246160,4,44,1992
Enter Sandman (Remastered),Metallica,Metallica (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,audio_features,3VqHuw0wFlIHcIPWkhIbdQ,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/audio-analysis/3VqHuw0wFlIHcIPWkhIbdQ,331560,4,76,1991
Nothing Else Matters (Remastered),Metallica,Metallica (Remastered),2CtemffYhT0DJWcT1XW047,0.547,0.394,4,-9.793,0,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,audio_features,2CtemffYhT0DJWcT1XW047,spotify:track:2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/audio-analysis/2CtemffYhT0DJWcT1XW047,388733,3,71,1991
Master of Puppets (Remastered),Metallica,Master of Puppets (Remastered Deluxe Box Set),54bm2e3tk8cliUz3VSdCPZ,0.539,0.828,4,-9.108,0,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387,4,72,1986
For Whom The Bell Tolls (Remastered),Metallica,Ride The Lightning (Deluxe Remaster),51YZAJhOwIC5Gg3jMbAmhZ,0.512,0.86,0,-6.145,1,0.0703,0.00631,0.00528,0.0652,0.258,117.909,audio_features,51YZAJhOwIC5Gg3jMbAmhZ,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/tracks/51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/audio-analysis/51YZAJhOwIC5Gg3jMbAmhZ,309973,4,71,1984
One (Remastered),Metallica,...And Justice for All (Remastered Deluxe Box Set),0LAcM6I7ijW4VVW0aytl1t,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,audio_features,0LAcM6I7ijW4VVW0aytl1t,spotify:track:0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/tracks/0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/audio-analysis/0LAcM6I7ijW4VVW0aytl1t,446146,3,71,1988
The Unforgiven (Remastered),Metallica,Metallica (Remastered),7lwvxYumAEo10lzAplRGXM,0.531,0.583,7,-9.47,1,0.0256,0.0184,0.00624,0.255,0.207,139.503,audio_features,7lwvxYumAEo10lzAplRGXM,spotify:track:7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/tracks/7lwvxYumAEo10lzAplRGXM,https://api.spotify.com/v1/audio-analysis/7lwvxYumAEo10lzAplRGXM,387160,4,66,1991
Whiskey In The Jar,Metallica,"Garage, Inc.",3ZpWy5rBZv2aLQAldnmTsP,0.511,0.972,10,-3.751,1,0.0413,5.36e-06,0.00101,0.19,0.532,132.97,audio_features,3ZpWy5rBZv2aLQAldnmTsP,spotify:track:3ZpWy5rBZv2aLQAldnmTsP,https://api.spotify.com/v1/tracks/3ZpWy5rBZv2aLQAldnmTsP,https://api.spotify.com/v1/audio-analysis/3ZpWy5rBZv2aLQAldnmTsP,304893,4,65,1998
Sad But True (Remastered),Metallica,Metallica (Remastered),5UaDi8KzCGJqFfVAOBfXhi,0.624,0.876,7,-6.005,1,0.0342,0.000926,0.00164,0.0561,0.453,89.24,audio_features,5UaDi8KzCGJqFfVAOBfXhi,spotify:track:5UaDi8KzCGJqFfVAOBfXhi,https://api.spotify.com/v1/tracks/5UaDi8KzCGJqFfVAOBfXhi,https://api.spotify.com/v1/audio-analysis/5UaDi8KzCGJqFfVAOBfXhi,324600,4,67,1991
Fuel,Metallica,Reload,1tTPC0hsnXq1IGpvWY54JC,0.491,0.951,1,-3.775,1,0.0465,2.3e-05,0.00354,0.0424,0.555,106.948,audio_features,1tTPC0hsnXq1IGpvWY54JC,spotify:track:1tTPC0hsnXq1IGpvWY54JC,https://api.spotify.com/v1/tracks/1tTPC0hsnXq1IGpvWY54JC,https://api.spotify.com/v1/audio-analysis/1tTPC0hsnXq1IGpvWY54JC,269733,4,66,1997
Fade To Black (Remastered),Metallica,Ride The Lightning (Deluxe Remaster),0dqGfCMAGyDgpUAgLNOjWd,0.256,0.929,7,-6.667,1,0.113,0.00311,0.201,0.11,0.278,113.47,audio_features,0dqGfCMAGyDgpUAgLNOjWd,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,https://api.spotify.com/v1/tracks/0dqGfCMAGyDgpUAgLNOjWd,https://api.spotify.com/v1/audio-analysis/0dqGfCMAGyDgpUAgLNOjWd,417227,4,65,1984
Under Pressure,David Bowie,Best of Bowie,4okLKeB83VLZFGGtrMQxpd,0.678,0.643,2,-9.316,1,0.0444,0.24,0.0,0.0708,0.534,113.46,audio_features,4okLKeB83VLZFGGtrMQxpd,spotify:track:4okLKeB83VLZFGGtrMQxpd,https://api.spotify.com/v1/tracks/4okLKeB83VLZFGGtrMQxpd,https://api.spotify.com/v1/audio-analysis/4okLKeB83VLZFGGtrMQxpd,237520,4,46,2002
Starman - 2012 Remaster,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),0pQskrTITgmCMyr85tb9qq,0.486,0.449,5,-10.298,1,0.0267,0.166,2.23e-06,0.54,0.549,100.456,audio_features,0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,254293,4,78,1972
Heroes - 2017 Remaster,David Bowie,"""Heroes"" (2017 Remaster)",7Jh1bpe76CNTCgdgAdBw4Z,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,7Jh1bpe76CNTCgdgAdBw4Z,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4,76,1977
Space Oddity - 2015 Remaster,David Bowie,David Bowie (aka Space Oddity) [2015 Remaster],72Z17vmmeQKAg8bptWvpVG,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4,72,1969
Rebel Rebel - 2016 Remaster,David Bowie,Diamond Dogs (2016 Remaster),2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,audio_features,2EC9IJj7g0mN1Q5VrZkiYY,spotify:track:2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/tracks/2EC9IJj7g0mN1Q5VrZkiYY,https://api.spotify.com/v1/audio-analysis/2EC9IJj7g0mN1Q5VrZkiYY,274747,4,72,1974
Modern Love - 2018 Remaster,David Bowie,Let's Dance (2018 Remaster),3gxEZXUjrNbl3TlSrTGbR5,0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,audio_features,3gxEZXUjrNbl3TlSrTGbR5,spotify:track:3gxEZXUjrNbl3TlSrTGbR5,https://api.spotify.com/v1/tracks/3gxEZXUjrNbl3TlSrTGbR5,https://api.spotify.com/v1/audio-analysis/3gxEZXUjrNbl3TlSrTGbR5,288339,4,71,1983
Let's Dance - 2018 Remaster,David Bowie,Let's Dance (2018 Remaster),3ix6K4wZY29bCujrSznwFZ,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,audio_features,3ix6K4wZY29bCujrSznwFZ,spotify:track:3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/tracks/3ix6K4wZY29bCujrSznwFZ,https://api.spotify.com/v1/audio-analysis/3ix6K4wZY29bCujrSznwFZ,457676,4,71,1983
Life on Mars? - 2015 Remaster,David Bowie,Hunky Dory (2015 Remaster),3ZE3wv8V3w2T2f7nOCjV0N,0.445,0.384,10,-14.642,1,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,audio_features,3ZE3wv8V3w2T2f7nOCjV0N,spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/tracks/3ZE3wv8V3w2T2f7nOCjV0N,https://api.spotify.com/v1/audio-analysis/3ZE3wv8V3w2T2f7nOCjV0N,235987,4,70,1971
Moonage Daydream - 2012 Remaster,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),6mib3N4E8PZHAGQ3xy7bho,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,audio_features,6mib3N4E8PZHAGQ3xy7bho,spotify:track:6mib3N4E8PZHAGQ3xy7bho,https://api.spotify.com/v1/tracks/6mib3N4E8PZHAGQ3xy7bho,https://api.spotify.com/v1/audio-analysis/6mib3N4E8PZHAGQ3xy7bho,279693,4,69,1972
Changes - 2015 Remaster,David Bowie,Hunky Dory (2015 Remaster),0LrwgdLsFaWh9VXIjBRe8t,0.559,0.308,0,-11.75,1,0.0376,0.505,0.0,0.109,0.414,113.633,audio_features,0LrwgdLsFaWh9VXIjBRe8t,spotify:track:0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/tracks/0LrwgdLsFaWh9VXIjBRe8t,https://api.spotify.com/v1/audio-analysis/0LrwgdLsFaWh9VXIjBRe8t,217747,4,69,1971
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,TROLLS (Original Motion Picture Soundtrack),1WkMMavIMc4JZ8cfMmxHkI,0.669,0.832,0,-5.721,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,audio_features,1WkMMavIMc4JZ8cfMmxHkI,spotify:track:1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/tracks/1WkMMavIMc4JZ8cfMmxHkI,https://api.spotify.com/v1/audio-analysis/1WkMMavIMc4JZ8cfMmxHkI,237547,4,76,2016
Selfish,Justin Timberlake,Everything I Thought It Was,64WL36LvfiLGQJIDqLPAwB,0.678,0.565,1,-6.798,1,0.0372,0.0785,0.0242,0.0871,0.42,87.974,audio_features,64WL36LvfiLGQJIDqLPAwB,spotify:track:64WL36LvfiLGQJIDqLPAwB,https://api.spotify.com/v1/tracks/64WL36LvfiLGQJIDqLPAwB,https://api.spotify.com/v1/audio-analysis/64WL36LvfiLGQJIDqLPAwB,229333,4,70,2024
Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,484147,4,82,2013
SexyBack (feat. Timbaland),Justin Timberlake,FutureSex/LoveSounds,0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4,81,2006
Rock Your Body,Justin Timberlake,Justified,1AWQoqb9bSvzTjaLralEkT,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,audio_features,1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,267267,4,80,2002
My Love (feat. T.I.),Justin Timberlake,FutureSex/LoveSounds Deluxe Edition,4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4,78,2006
Cry Me a River,Justin Timberlake,Justified,7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4,77,2002
Better Place (From TROLLS Band Together),Justin Timberlake,Better Place (From TROLLS Band Together),1bHnRc60O1N0l3PbHjaKyK,0.579,0.556,4,-6.277,0,0.0511,0.0214,0.0,0.0904,0.558,116.943,audio_features,1bHnRc60O1N0l3PbHjaKyK,spotify:track:1bHnRc60O1N0l3PbHjaKyK,https://api.spotify.com/v1/tracks/1bHnRc60O1N0l3PbHjaKyK,https://api.spotify.com/v1/audio-analysis/1bHnRc60O1N0l3PbHjaKyK,216667,4,72,2023
Drown,Justin Timberlake,Everything I Thought It Was,5P2VkMhz1Rod5OAbxsplgr,0.606,0.58,9,-5.337,0,0.0389,0.382,2.37e-06,0.665,0.34,136.989,audio_features,5P2VkMhz1Rod5OAbxsplgr,spotify:track:5P2VkMhz1Rod5OAbxsplgr,https://api.spotify.com/v1/tracks/5P2VkMhz1Rod5OAbxsplgr,https://api.spotify.com/v1/audio-analysis/5P2VkMhz1Rod5OAbxsplgr,260120,4,60,2024
What Goes Around.../...Comes Around (Interlude),Justin Timberlake,FutureSex/LoveSounds,3pD0f7hSJg2XdQ6udw5Tey,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0,audio_features,3pD0f7hSJg2XdQ6udw5Tey,spotify:track:3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/tracks/3pD0f7hSJg2XdQ6udw5Tey,https://api.spotify.com/v1/audio-analysis/3pD0f7hSJg2XdQ6udw5Tey,448573,4,74,2006
"London Thumakda (From ""Queen"")",Sonu Kakkar,Best Of Neha Kakkar,1VY2incfH4TLT9PCbot6lj,0.835,0.718,0,-6.614,1,0.0816,0.363,0.000919,0.0625,0.64,139.968,audio_features,1VY2incfH4TLT9PCbot6lj,spotify:track:1VY2incfH4TLT9PCbot6lj,https://api.spotify.com/v1/tracks/1VY2incfH4TLT9PCbot6lj,https://api.spotify.com/v1/audio-analysis/1VY2incfH4TLT9PCbot6lj,230468,4,58,2017
Babuji Zara Dheere Chalo,Sonu Kakkar,Dum (Original Motion Picture Soundtrack),6tBw0YriaKSzUr5M8xXH2H,0.481,0.881,1,-6.014,1,0.241,0.097,0.0,0.112,0.754,150.04,audio_features,6tBw0YriaKSzUr5M8xXH2H,spotify:track:6tBw0YriaKSzUr5M8xXH2H,https://api.spotify.com/v1/tracks/6tBw0YriaKSzUr5M8xXH2H,https://api.spotify.com/v1/audio-analysis/6tBw0YriaKSzUr5M8xXH2H,299013,4,57,2002
Akkad Bakkad,Sonu Kakkar,Super,0wAeZjTjifyy6vEmQOzcm5,0.763,0.967,0,-6.281,1,0.0589,0.112,0.317,0.136,0.837,129.989,audio_features,0wAeZjTjifyy6vEmQOzcm5,spotify:track:0wAeZjTjifyy6vEmQOzcm5,https://api.spotify.com/v1/tracks/0wAeZjTjifyy6vEmQOzcm5,https://api.spotify.com/v1/audio-analysis/0wAeZjTjifyy6vEmQOzcm5,294374,4,49,2005
Madari,Sonu Kakkar,Coke Studio S2,5xMqG2JFGjMkkmslPOGbyA,0.579,0.85,7,-5.932,0,0.0388,0.115,0.0,0.126,0.586,113.049,audio_features,5xMqG2JFGjMkkmslPOGbyA,spotify:track:5xMqG2JFGjMkkmslPOGbyA,https://api.spotify.com/v1/tracks/5xMqG2JFGjMkkmslPOGbyA,https://api.spotify.com/v1/audio-analysis/5xMqG2JFGjMkkmslPOGbyA,464240,4,46,2023
Mudduletti,Sonu Kakkar,Super,4upK9JKYLOxREjS8nPkPRa,0.724,0.902,1,-6.766,1,0.0466,0.0014,0.448,0.05,0.949,120.015,audio_features,4upK9JKYLOxREjS8nPkPRa,spotify:track:4upK9JKYLOxREjS8nPkPRa,https://api.spotify.com/v1/tracks/4upK9JKYLOxREjS8nPkPRa,https://api.spotify.com/v1/audio-analysis/4upK9JKYLOxREjS8nPkPRa,258456,4,45,2005
Bin Laden,Sonu Kakkar,Jogi (Original Motion Picture Soundtrack),1gxm5HiHZ6O4ic7uMzCiJ4,0.675,0.941,7,-4.229,1,0.331,0.256,3.78e-05,0.0857,0.739,79.997,audio_features,1gxm5HiHZ6O4ic7uMzCiJ4,spotify:track:1gxm5HiHZ6O4ic7uMzCiJ4,https://api.spotify.com/v1/tracks/1gxm5HiHZ6O4ic7uMzCiJ4,https://api.spotify.com/v1/audio-analysis/1gxm5HiHZ6O4ic7uMzCiJ4,260000,4,12,2005
Yeh Kasoor,Sonu Kakkar,Jism 2,2nQRKewGaB3TppE9IecpkE,0.538,0.416,2,-9.209,0,0.0359,0.861,5.81e-05,0.12,0.103,105.889,audio_features,2nQRKewGaB3TppE9IecpkE,spotify:track:2nQRKewGaB3TppE9IecpkE,https://api.spotify.com/v1/tracks/2nQRKewGaB3TppE9IecpkE,https://api.spotify.com/v1/audio-analysis/2nQRKewGaB3TppE9IecpkE,349456,4,44,2012
Chitti Aayirey,Sonu Kakkar,Bujjigadu,2lxcpjYiY2LMpLkg1P3P5F,0.767,0.861,7,-7.669,1,0.111,0.00384,0.0398,0.309,0.823,105.013,audio_features,2lxcpjYiY2LMpLkg1P3P5F,spotify:track:2lxcpjYiY2LMpLkg1P3P5F,https://api.spotify.com/v1/tracks/2lxcpjYiY2LMpLkg1P3P5F,https://api.spotify.com/v1/audio-analysis/2lxcpjYiY2LMpLkg1P3P5F,288054,4,42,2008
Kaddu Kaddu,Sonu Kakkar,Milana,4gKr2yhxz1QxC6IKz1HUhj,0.802,0.843,8,-7.219,1,0.0346,0.00923,0.000557,0.0848,0.526,118.027,audio_features,4gKr2yhxz1QxC6IKz1HUhj,spotify:track:4gKr2yhxz1QxC6IKz1HUhj,https://api.spotify.com/v1/tracks/4gKr2yhxz1QxC6IKz1HUhj,https://api.spotify.com/v1/audio-analysis/4gKr2yhxz1QxC6IKz1HUhj,290795,4,39,2007
Blue Theme,Sonu Kakkar,Blue,3iz38ks5UWQepz9oJok4T2,0.716,0.842,2,-6.516,1,0.0502,0.0774,0.000341,0.0905,0.819,95.039,audio_features,3iz38ks5UWQepz9oJok4T2,spotify:track:3iz38ks5UWQepz9oJok4T2,https://api.spotify.com/v1/tracks/3iz38ks5UWQepz9oJok4T2,https://api.spotify.com/v1/audio-analysis/3iz38ks5UWQepz9oJok4T2,232864,4,38,2009
"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,Love Forever With Arijit Singh,2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,audio_features,2FCXQHugkoHE1K3tiDu8pu,spotify:track:2FCXQHugkoHE1K3tiDu8pu,https://api.spotify.com/v1/tracks/2FCXQHugkoHE1K3tiDu8pu,https://api.spotify.com/v1/audio-analysis/2FCXQHugkoHE1K3tiDu8pu,341055,4,70,2017
"Choli Ke Peeche (From ""Crew"")",Alka Yagnik,"Choli Ke Peeche (From ""Crew"")",1ErMeReQpwGuroEk5zekr3,0.749,0.879,8,-3.588,1,0.0816,0.204,3.09e-05,0.808,0.847,100.039,audio_features,1ErMeReQpwGuroEk5zekr3,spotify:track:1ErMeReQpwGuroEk5zekr3,https://api.spotify.com/v1/tracks/1ErMeReQpwGuroEk5zekr3,https://api.spotify.com/v1/audio-analysis/1ErMeReQpwGuroEk5zekr3,173400,4,72,2024
Main Koi Aisa Geet Gaoon,Alka Yagnik,Yes Boss (Original Motion Picture Soundtrack),0WBClBemYPJR44H6uIn0kp,0.77,0.485,7,-11.612,1,0.0463,0.166,0.000196,0.289,0.932,121.685,audio_features,0WBClBemYPJR44H6uIn0kp,spotify:track:0WBClBemYPJR44H6uIn0kp,https://api.spotify.com/v1/tracks/0WBClBemYPJR44H6uIn0kp,https://api.spotify.com/v1/audio-analysis/0WBClBemYPJR44H6uIn0kp,317000,4,63,1999
Akhiyaan Milaoon Kabhi,Alka Yagnik,Raja (Original Motion Picture Soundtrack),735WeIIQYRfmtEdMmOgDY1,0.72,0.884,6,-10.656,0,0.0405,0.0766,0.124,0.0619,0.851,93.722,audio_features,735WeIIQYRfmtEdMmOgDY1,spotify:track:735WeIIQYRfmtEdMmOgDY1,https://api.spotify.com/v1/tracks/735WeIIQYRfmtEdMmOgDY1,https://api.spotify.com/v1/audio-analysis/735WeIIQYRfmtEdMmOgDY1,375267,4,69,1995
"Tip Tip (From ""Sooryavanshi"")",Alka Yagnik,"Tip Tip (From ""Sooryavanshi"")",5zfRl79umXWvKoA7p4KEPa,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,audio_features,5zfRl79umXWvKoA7p4KEPa,spotify:track:5zfRl79umXWvKoA7p4KEPa,https://api.spotify.com/v1/tracks/5zfRl79umXWvKoA7p4KEPa,https://api.spotify.com/v1/audio-analysis/5zfRl79umXWvKoA7p4KEPa,250288,4,68,2021
"Chura Ke Dil Mera (From ""Main Khiladi Tu Anari"")",Alka Yagnik,"Bollywood Music - Kumar Sanu At His Best, Vol. 2",7v5zr1r0ft1LX2pIjHXopK,0.613,0.696,8,-9.486,0,0.0504,0.136,0.00222,0.053,0.874,122.056,audio_features,7v5zr1r0ft1LX2pIjHXopK,spotify:track:7v5zr1r0ft1LX2pIjHXopK,https://api.spotify.com/v1/tracks/7v5zr1r0ft1LX2pIjHXopK,https://api.spotify.com/v1/audio-analysis/7v5zr1r0ft1LX2pIjHXopK,474653,4,40,2016
Tumsa Koi Pyaara,Alka Yagnik,Khuddar (Original Motion Picture Soundtrack),7ucrojjQI5AuW3E1ol11VW,0.454,0.604,9,-8.441,0,0.0577,0.753,3.05e-05,0.388,0.932,157.245,audio_features,7ucrojjQI5AuW3E1ol11VW,spotify:track:7ucrojjQI5AuW3E1ol11VW,https://api.spotify.com/v1/tracks/7ucrojjQI5AuW3E1ol11VW,https://api.spotify.com/v1/audio-analysis/7ucrojjQI5AuW3E1ol11VW,342427,3,67,1994
Neend Churayee Meri,Alka Yagnik,Ishq (Original Motion Picture Soundtrack),2oVJZVH1hlxP3MxyDFRSEb,0.774,0.934,5,-6.422,1,0.0516,0.118,0.00284,0.0897,0.882,105.968,audio_features,2oVJZVH1hlxP3MxyDFRSEb,spotify:track:2oVJZVH1hlxP3MxyDFRSEb,https://api.spotify.com/v1/tracks/2oVJZVH1hlxP3MxyDFRSEb,https://api.spotify.com/v1/audio-analysis/2oVJZVH1hlxP3MxyDFRSEb,346720,4,66,2000
Koi Mil Gaya,Alka Yagnik,Kuch Kuch Hota Hai,5L9fLNHSj5SuGvJRljdWJb,0.7,0.687,2,-9.292,1,0.0504,0.503,1.2e-05,0.057,0.815,136.028,audio_features,5L9fLNHSj5SuGvJRljdWJb,spotify:track:5L9fLNHSj5SuGvJRljdWJb,https://api.spotify.com/v1/tracks/5L9fLNHSj5SuGvJRljdWJb,https://api.spotify.com/v1/audio-analysis/5L9fLNHSj5SuGvJRljdWJb,437693,4,65,1998
Kuch Kuch Hota Hai,Alka Yagnik,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,0.547,0.554,7,-11.165,1,0.0374,0.602,0.000155,0.0735,0.848,91.386,audio_features,4RixtPhUXlci9ad4qIMj23,spotify:track:4RixtPhUXlci9ad4qIMj23,https://api.spotify.com/v1/tracks/4RixtPhUXlci9ad4qIMj23,https://api.spotify.com/v1/audio-analysis/4RixtPhUXlci9ad4qIMj23,297867,4,65,1998
Closer,Halsey,Closer,7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4,87,2016
Without Me,Halsey,Manic,6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,6FZDfxM3a3UCqtzo5pxSLZ,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/tracks/6FZDfxM3a3UCqtzo5pxSLZ,https://api.spotify.com/v1/audio-analysis/6FZDfxM3a3UCqtzo5pxSLZ,201661,4,82,2020
Eastside (with Halsey & Khalid),Halsey,FRIENDS KEEP SECRETS,7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,audio_features,7FGq80cy8juXBCD2nrqdWU,spotify:track:7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4,81,2018
Him & I (with Halsey),Halsey,The Beautiful & Damned,5k38wzpLb15YgncyWdTZE4,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4,79,2017
